,"April 2, 2020 ‚ The Governor announced the extension of the deadline for filing and paying State and Federal income tax has been extended from April 15th, 2020 until July 15th, 2020."
,"April 2, 2020 ‚ The Governor issued an executive order allowing pharmacists to dispense emergency refills of maintenance medications for a 90-day supply and an additional 90-day supply if needed."
,"April 3, 2020 ‚ The Governor announced the launch of Arizona Enrichment Centers starting Monday, April 6 to offer childcare for the children of first responders, critical healthcare workers, and essential public sector workers, including child safety workers."
,"April 3, 2020 ‚ The Governor released additional guidance on essential services and recreational activities including the suspension of operations of barbers, tanning salons, spas, as well as the operation of communal pools at hotels, condominiums, apartment complexes and parks."
,"April 4, 2020 ‚ The Governor announced that President Trump in coordination with the Federal Emergency Management Agency (FEMA) approved Arizona‚Äôs request for a Presidential Major Disaster Declaration for the state."
,"April 4, 2020 ‚ The Governor announced that the state has secured a new agreement with Honeywell to produce over 6 million N95 masks for the state of Arizona over the next 12 months."
,"April 6, 2020 ‚ The Governor issued an executive order halting evictions in the state for small businesses and nonprofits that are unable to pay rent due to financial hardship."
,"April 7, 2020 ‚ The Governor issued an executive order allowing restaurants to repackage and sell grocery items they have on hand, including items not normally packaged and labeled for resale."
,"April 7, 2020 ‚ The Governor issued an executive order expanding healthcare reporting requirements on hospitals and health care providers to better track data."
,"April 7, 2020 ‚ The Governor issued an executive order enhancing and reinforcing health protection in Arizona residential care institutions, nursing care institutions and related health care facilities."
,"April 7, 2020 ‚ The Governor issued an executive order to increase quarantine guidelines for out-of-state travelers from an area with substantial community spread through any airport in the state must isolate or quarantine themselves upon arrival for 14 days."
,"April 7, 2020 ‚ The Governor announced $2 million in funding to put 400 Arizona Goodwill employees back to work and expand support and services to Arizonans in need as a part of the state COVID-19 relief package."
,"April 7, 2020 ‚ The Governor took action to help ensure critical supplies and goods Arizonans rely on can be transported more easily by temporarily waiving certain commercial vehicles regulations."
,"April 8, 2020 ‚ The Governor announced a Mobile Hotspot Donation Drive to help K-12 students without home internet access online curriculum."
,"April 8, 2020 ‚ The Governor announced that the Arizona Health Care Cost Containment System (AHCCCS) will work with its provider partners to make available more than $50 million in accelerated hospital payments and advances and extend an additional $5 million in new COVID-19 related funding to Critical Access Hospitals throughout the state. A Critical Access Hospital is a rural acute care hospital located more than a 35-mile drive from any other hospital."
,"April 8, 2020 ‚ The Governor issued an executive order allowing Arizonans to get documents notarized remotely, while ensuring secure and effective verification processes."
,"April 8, 2020 ‚ The Governor announced the Arizona Department of Economic Security (DES) was awarded $9.8M in funding from the federal government for the Emergency Food Assistance Program (TEFAP)."
,"April 9, 2020 ‚ The Governor announced that residents currently receiving food assistance through the Supplemental Nutrition Assistance Program (SNAP) will be able to use benefits for online food purchases with currently-authorized SNAP online retailers, Walmart and Amazon."
,"April 9, 2020 ‚ The Governor issued an executive order providing ‚ÄúGood Samaritan‚Äù protections to help boost medical staffing levels and provide certainty and liability protections to health care professionals serving on the front lines."
,"April 14, 2020 ‚ The Governor issued an executive order to help meet the critical demand for nursing home and long-term care facility staff."
,"April 14, 2020 ‚ The Governor issued an executive order to further expand telemedicine options for state worker‚Äôs compensation plan."
,"April 14, 2020 ‚ The Governor issued an executive order to continue to increase the data received by health care providers and share limited data with law enforcement personnel and first responders."
,"April 15, 2020 ‚ The Governor issued an executive order allowing food trucks to operate at eight Arizona Department of Transportation rest areas."
,"April 21, 2020 ‚ The Governor and the Arizona Department of Economic Security (DES) announced the USDA Food and Nutrition Service (FNS) authorized DES to provide Arizona P-EBT Pandemic School Meal Replacement Benefits to households with children who are eligible for free or reduced-price school meals."
,"April 22, 2020 ‚ The Governor issued an executive order removing restrictions on conducting elective surgeries for hospitals, health care facilities and providers that meet certain preparedness criteria."
,"April 29, 2020 ‚ The Governor issued an executive order extending physical distancing measures while laying out a step-by-step approach to continue reenergizing Arizona‚Äôs economy, allowing businesses to begin partial operations next week."
